NPI,Physician_Name,State,Total_Procedures_Annual,Total_Revenue_Annual,Total_RVUs_Annual,Monthly_Procedures,Monthly_Revenue,Monthly_RVUs,RVU_to_National_Mean_Diff_Pct,Performance_Tier
1275508897,Donald Mooney,AR,9907.0,394500.3400007281,11399.701209630877,825.6,32875.03,950.0,196.0,Top 10% Performer
1275508939,Edwin Diaz,AR,9217.0,231624.5700012169,6693.1523831341465,768.1,19302.05,557.8,73.8,Average Performer
1275513079,Max Rizer,MI,64.0,3897.480000007,112.62374950173668,5.3,324.79,9.4,-97.1,Bottom 10% Performer
1275526659,Brad Bell,CO,3844.0,188603.17999967939,5449.9823730915095,320.3,15716.93,454.2,41.5,Average Performer
1275526899,James Dugan,IN,2600.0,156506.0199998259,4522.48498823407,216.7,13042.17,376.9,17.4,Average Performer
1275526998,Loren Ost,TX,854.0,64687.200000186,1869.2373043034484,71.2,5390.6,155.8,-51.5,Average Performer
1275539074,Joseph Harris,TX,2910.0,143902.7299996993,4158.293311594433,242.5,11991.89,346.5,8.0,Average Performer
1275539371,Ricardo Del Villar,TX,153.0,7319.579999992399,211.51065416001757,12.8,609.96,17.6,-94.5,Bottom 10% Performer
1275539579,Michael Graves,TX,824.0,36768.7000001904,1062.4888025900098,68.7,3064.06,88.5,-72.4,Average Performer
1275542144,William Elfarr,TX,34370.0,325021.4500035143,9392.000566474051,2864.2,27085.12,782.7,143.8,Top 10% Performer
1275544363,Walid Mufarrij,MD,1491.0,65769.1400001378,1900.5016442180247,124.2,5480.76,158.4,-50.7,Average Performer
1275547309,Steven Bernstein,MN,5236.0,60637.280000027706,1752.2085637841687,436.3,5053.11,146.0,-54.5,Average Performer
1275553836,Gregory Bernstein,VA,1013.0,110934.5200010218,3205.6255815727177,84.4,9244.54,267.1,-16.8,Average Performer
1275554933,Robert Gluck,NY,6977.0,460506.4199984258,13307.049603782727,581.4,38375.53,1108.9,245.5,Top 10% Performer
1275557043,Shandra Wilson,CO,1144.0,70289.4900002405,2031.1241916257925,95.3,5857.46,169.3,-47.3,Average Performer
1275559189,George Young,NY,1940.0,128704.9500001314,3719.129809113147,161.7,10725.41,309.9,-3.4,Average Performer
1275561748,David Cahn,CO,2769.0,100936.3200000902,2916.7120342623634,230.8,8411.36,243.1,-24.3,Average Performer
1275564205,Paul Ceplenski,CT,7416.0,140570.6399994762,4062.007385944605,618.0,11714.22,338.5,5.5,Average Performer
1275569378,Alexander Schwartz,NY,1136.0,70847.6100006,2047.251937531425,94.7,5903.97,170.6,-46.9,Average Performer
1275579856,Mark Delworth,OH,18046.0,468318.8199980888,13532.801058714589,1503.8,39026.57,1127.7,251.3,Top 10% Performer
1275582934,Michael Lobis,DE,6527.0,388284.9499962316,11220.097843630088,543.9,32357.08,935.0,191.3,Top 10% Performer
1275585598,Phillip Chapman,WA,1193.0,77617.2000003172,2242.8697747894075,99.4,6468.1,186.9,-41.8,Average Performer
1275592024,John Jones,WY,4578.0,212809.2600001197,6149.454721989692,381.5,17734.11,512.5,59.6,Average Performer
1275596538,Michael Waters,TX,34311.0,589151.0199991394,17024.435505751553,2859.2,49095.92,1418.7,342.0,Top 10% Performer
1275598377,Charles Seabury,VA,7697.0,259320.2700005253,7493.462732126766,641.4,21610.02,624.5,94.5,Average Performer
1275598583,Robert Schnall,PA,58.0,27936.86,807.2790424837168,4.8,2328.07,67.3,-79.0,Average Performer
1275598633,Natarajan Rajan,NC,1858.0,152539.280000065,4407.859863263375,154.8,12711.61,367.3,14.4,Average Performer
1275599219,Matthew Meadows,IL,3035.0,178599.7599994054,5160.917985777271,252.9,14883.31,430.1,34.0,Average Performer
1275613408,William Bingham,TN,76319.0,177718.2100023139,5135.444226823919,6359.9,14809.85,428.0,33.3,Average Performer
1275621245,Norman Coleburn,NY,573.0,45483.339999887205,1314.3118863061302,47.8,3790.28,109.5,-65.9,Average Performer
1275621856,Charles Peirce,TX,1979.0,122675.29000058,3544.8934006212758,164.9,10222.94,295.4,-8.0,Average Performer
1275627150,Jason Krumholtz,NY,6926.0,189115.6400002151,5464.790702250322,577.2,15759.64,455.4,41.9,Average Performer
1275630907,David Sahaj,TN,2607.0,131231.0000008666,3792.1239546921242,217.2,10935.92,316.0,-1.6,Average Performer
1275631012,Jason Wilson,WI,752.0,39221.850000116,1133.3763892052868,62.7,3268.49,94.4,-70.6,Average Performer
1275633364,Richard Conner,CA,1307.0,57920.170000143,1673.693442219689,108.9,4826.68,139.5,-56.5,Average Performer
1275634107,Jeffrey Thibodeaux,LA,13242.0,489997.0500009179,14159.227248323072,1103.5,40833.09,1179.9,267.6,Top 10% Performer
1275638488,Lewis Kriteman,GA,7810.0,363843.65999956743,10513.828735878755,650.8,30320.3,876.2,173.0,Top 10% Performer
1275647562,Daniel Hibbert,UT,173.0,2618.7500000200002,75.67285630956302,14.4,218.23,6.3,-98.0,Bottom 10% Performer
1275654246,Charles Pritchard,OK,30711.0,210520.32999968,6083.312527803689,2559.2,17543.36,506.9,57.9,Average Performer
1275654782,Eugene Park,SD,5961.0,122146.1499997411,3529.603076897813,496.8,10178.85,294.1,-8.4,Average Performer
1275657371,James Robertson,MT,103.0,6310.450000016,182.35027249498643,8.6,525.87,15.2,-95.3,Bottom 10% Performer
1275677874,Mara Holton,MD,5695.0,218561.7499989547,6315.681872004286,474.6,18213.48,526.3,64.0,Average Performer
1275677965,Emmanuel Graham,VI,3600.0,318429.02000018454,9201.502042991848,300.0,26535.75,766.8,138.9,Top 10% Performer
1275678740,John Leyland,IL,1676.0,92821.4899993228,2682.2213938347118,139.7,7735.12,223.5,-30.4,Average Performer
1275704306,John Roseman,VA,214.0,15044.540000114,434.7353942390092,17.8,1253.71,36.2,-88.7,Average Performer
1275704652,Cara Cimmino,GA,809.0,75621.9000001302,2185.2124763808274,67.4,6301.83,182.1,-43.3,Average Performer
1275707846,Jason Kim,NY,16494.0,418634.1399988383,12097.084915386211,1374.5,34886.18,1008.1,214.1,Top 10% Performer
1275708125,Nicholas Fitzsimons,NC,2079.0,156495.4900003245,4522.180707512656,173.2,13041.29,376.8,17.4,Average Performer
1275709164,Valerie Burkhard,NY,4914.0,81233.8499996963,2347.378504421066,409.5,6769.49,195.6,-39.1,Average Performer
1275709768,Julia Garcia,IN,2534.0,162556.6999990624,4697.328802326242,211.2,13546.39,391.4,21.9,Average Performer
1275709982,Jason Szobota,VA,3010.0,145991.71999986868,4218.657928344305,250.8,12165.98,351.6,9.5,Average Performer
1275720344,David Sharp,AK,3566.0,356014.3400026278,10287.588351296235,297.2,29667.86,857.3,167.1,Top 10% Performer
1275720351,Geoffrey Sonn,CA,597.0,86232.300000143,2491.816495314221,49.8,7186.03,207.7,-35.3,Average Performer
1275733867,Peter Chang,MA,573.0,74941.919999884,2165.5633961510944,47.8,6245.16,180.5,-43.8,Average Performer
1275737066,Alienor Gilchrist,GA,8071.0,260765.03999848,7535.211609436459,672.6,21730.42,627.9,95.6,Average Performer
1275737223,Brian Geary,GA,13868.0,81111.5099993711,2343.843299737362,1155.7,6759.29,195.3,-39.2,Average Performer
1275739856,Jonathan Heinlen,OK,903.0,67850.8200003624,1960.6550271443384,75.2,5654.24,163.4,-49.1,Average Performer
1275745267,Christopher Whelan,IL,2897.0,160851.6300003938,4648.058151440892,241.4,13404.3,387.3,20.7,Average Performer
1275747727,Benjamin Girdler,CO,7533.0,139732.5899991616,4037.790627088834,627.8,11644.38,336.5,4.8,Average Performer
1275756314,Udayshankar Poonamallee,CA,1942.0,154771.030000465,4472.349752369951,161.8,12897.59,372.7,16.1,Average Performer
1275767501,Mohabe Vinson,GA,56.0,5497.27000002,158.85217099883835,4.7,458.11,13.2,-95.9,Bottom 10% Performer
1275769093,Joan Delto,NE,1274.0,102176.309999865,2952.543474864764,106.2,8514.69,246.0,-23.3,Average Performer
1275775025,Nathaniel Readal,MT,2095.0,193278.89000037638,5585.094289473458,174.6,16106.57,465.4,45.0,Average Performer
1275793275,Elizabeth Peacock,LA,292.0,18821.900000048,543.8880894188902,24.3,1568.49,45.3,-85.9,Average Performer
1275795445,Daniel Thorner,WA,29481.0,189301.1800006546,5470.152169283382,2456.8,15775.1,455.8,42.0,Average Performer
1275797144,Justin Friedlander,PA,634.0,76106.290000148,2199.209679194711,52.8,6342.19,183.3,-42.9,Average Performer
1275822322,Victoria Scott,CA,283.0,16949.1999999378,489.77350879142466,23.6,1412.43,40.8,-87.3,Average Performer
1275823544,Roger Robertson,WV,1116.0,68530.470000178,1980.2945714981129,93.0,5710.87,165.0,-48.6,Average Performer
1275823684,Amy Li,WA,6896.0,325551.0800005406,9407.305049399836,574.7,27129.26,783.9,144.2,Top 10% Performer
1275827248,Justin Ellett,SC,3110.0,116291.67000016279,3360.428767104241,259.2,9690.97,280.0,-12.8,Average Performer
1275849143,Marc Bjurlin,NC,440.0,77449.310000082,2238.0183319775647,36.7,6454.11,186.5,-41.9,Average Performer
1275854457,Samuel Nickles,SC,4727.0,262167.93000248773,7575.750299151241,393.9,21847.33,631.3,96.7,Average Performer
1275865958,Jordan Siegel,CA,1972.0,169030.7200004822,4884.405684544451,164.3,14085.89,407.0,26.8,Average Performer
1275890055,Samuel Washington,CA,545.0,40545.780000646,1171.633406749253,45.4,3378.82,97.6,-69.6,Average Performer
1275890386,Tyler Poston,AL,5417.0,78052.180000383,2255.4391987673594,451.4,6504.35,188.0,-41.4,Average Performer
1275893398,Gregory Mitchell,GA,1552.0,123040.64999936371,3555.45104632591,129.3,10253.39,296.3,-7.7,Average Performer
1275920977,Michael Zhang,CA,429.0,26945.3599999466,778.6281071006524,35.8,2245.45,64.9,-79.8,Average Performer
1275928541,Daniel Rabinowitz,NJ,580.0,61523.390000173,1777.8140911216199,48.3,5126.95,148.2,-53.8,Average Performer
1275949992,Kushan Radadia,GA,1668.0,91673.4200001823,2649.046124688128,139.0,7639.45,220.8,-31.2,Average Performer
1275955981,Ariel Kaufman,FL,516.0,44723.500000007,1292.3551271161527,43.0,3726.96,107.7,-66.4,Average Performer
1275959199,Kristin Ebert,WI,48.0,2608.1299999880002,75.36597488276666,4.0,217.34,6.3,-98.0,Bottom 10% Performer
1275971459,Zachary Tano,NY,107.0,7022.39999995,202.92317561448525,8.9,585.2,16.9,-94.7,Bottom 10% Performer
1275973737,Frank Lin,WI,781.0,51417.2100001262,1485.7802937082429,65.1,4284.77,123.8,-61.4,Average Performer
1275976029,Eric Springer,OH,1013.0,41489.8400001616,1198.913489494992,84.4,3457.49,99.9,-68.9,Average Performer
1275983777,Millard Henry,OK,227.0,20009.4099999616,578.2030387607307,18.9,1667.45,48.2,-85.0,Average Performer
1275984056,Matthew Rohloff,MI,293.0,26964.229999995,779.1733851158174,24.4,2247.02,64.9,-79.8,Average Performer
1275995391,Timothy Stark,KY,1029.0,88951.6000004028,2570.394900347417,85.8,7412.63,214.2,-33.3,Average Performer
1285015057,Caitlin Shepherd,OK,6883.0,293780.3600005951,8489.240656315778,573.6,24481.7,707.4,120.4,Top 10% Performer
1285053421,Jose Pulido,PA,10634.0,274042.88000073,7918.895458060405,886.2,22836.91,659.9,105.6,Average Performer
1285070425,David Kurz,PA,1486.0,146654.5599997478,4237.811721591732,123.8,12221.21,353.2,10.0,Average Performer
1285088492,Alex Kasman,CA,17334.0,129945.8799996759,3754.988412471635,1444.5,10828.82,312.9,-2.5,Average Performer
1285096636,Matthew Heavner,MD,7268.0,241746.7200006857,6985.647658531872,605.7,20145.56,582.1,81.4,Average Performer
1285126805,Alexander Birk,VA,1007.0,29500.6399998985,852.4668989920448,83.9,2458.39,71.0,-77.9,Average Performer
1285156968,Mohammed Al Areef,PA,1335.0,65797.25999988499,1901.3142153684887,111.2,5483.1,158.4,-50.6,Average Performer
1285161455,Randall Lee,CA,160.0,10593.97000004,306.1292485173177,13.3,882.83,25.5,-92.1,Bottom 10% Performer
1285165589,Erica Ditkoff,MA,421.0,36821.5599995674,1064.0162745278994,35.1,3068.46,88.7,-72.4,Average Performer
1285166850,Mary Hall,NC,282.0,17103.1300000813,494.22155567734393,23.5,1425.26,41.2,-87.2,Average Performer
1285173690,Laith Alzweri,TX,287.0,26819.320000031,774.9859851711832,23.9,2234.94,64.6,-79.9,Average Performer
1285266056,Adri Durant,AZ,81.0,550.9499999981,15.920557587891764,6.8,45.91,1.3,-99.6,Bottom 10% Performer
1285602151,Andrew Grudzinski,NV,1725.0,94819.9600003692,2739.970294350989,143.8,7901.66,228.3,-28.9,Average Performer
1285605097,Ronald Barrett,OR,1130.0,63170.8199997572,1825.419144539337,94.2,5264.23,152.1,-52.6,Average Performer
1285608265,Bruce Kletscher,AZ,6446.0,353339.7899998354,10210.303067075709,537.2,29444.98,850.9,165.1,Top 10% Performer
1285611236,Frank Greskovich,FL,51919.0,738901.839997985,21351.71847813354,4326.6,61575.15,1779.3,454.3,Top 10% Performer
1285615088,Elizabeth Perez,VT,840.0,61469.6000005035,1776.259745378097,70.0,5122.47,148.0,-53.9,Average Performer
1285615559,Khoi Tang,CA,2400.0,226865.930000525,6555.644075354271,200.0,18905.49,546.3,70.2,Average Performer
1285615583,Pradeep Nagaraju,MI,4254.0,256748.79999872792,7419.156104938649,354.5,21395.73,618.3,92.6,Average Performer
1285627224,Frank Kim,CA,1122.0,65066.470000389,1880.1969011445638,93.5,5422.21,156.7,-51.2,Average Performer
1285629881,Harrison Abrahams,TX,1754.0,101129.20999952531,2922.285890953797,146.2,8427.43,243.5,-24.1,Average Performer
1285632760,Marc Rose,FL,2194.0,169451.0599992248,4896.55206290274,182.8,14120.92,408.0,27.1,Average Performer
1285632778,Logan Hoxie,IA,10057.0,231118.1100000196,6678.517433292866,838.1,19259.84,556.5,73.4,Average Performer
1285632919,Patrick Lassen,WA,1433.0,87624.030000486,2532.032699356936,119.4,7302.0,211.0,-34.3,Average Performer
1285634139,Patrick Foley,FL,196.0,9206.189999984701,266.02718587954473,16.3,767.18,22.2,-93.1,Bottom 10% Performer
1285638536,Robert Kolosseus,NM,9825.0,306999.2899990626,8871.222208710074,818.8,25583.27,739.3,130.3,Top 10% Performer
1285645564,Rudolph Acosta,FL,876.0,51245.0100002081,1480.8043067487356,73.0,4270.42,123.4,-61.6,Average Performer
1285646471,Matthew Hoggatt,TX,1251.0,97999.1100005638,2831.836780708769,104.2,8166.59,236.0,-26.5,Average Performer
1285650051,Paul Coughlin,NC,3976.0,101334.9400002305,2928.2307794623653,331.3,8444.58,244.0,-24.0,Average Performer
1285650580,Adam Kibel,MA,370.0,59486.159999658,1718.9451601059347,30.8,4957.18,143.2,-55.4,Average Performer
1285657551,Don Henslee,NE,2033.0,97580.2899995995,2819.734325051566,169.4,8131.69,235.0,-26.8,Average Performer
1285661488,David Schulsinger,NY,2043.0,260558.13999901392,7529.232911993051,170.2,21713.18,627.4,95.5,Average Performer
1285665554,Robert Humble,LA,2728.0,189622.1700008446,5479.427674834122,227.3,15801.85,456.6,42.3,Average Performer
1285671479,Michael Malone,MA,2507.0,163045.9400006971,4711.466153483974,208.9,13587.16,392.6,22.3,Average Performer
1285672493,Gregor Blix,MI,269.0,13191.290000003,381.18285162782973,22.4,1099.27,31.8,-90.1,Average Performer
1285676189,Steven Luke,AZ,1358.0,86755.5400001094,2506.936329331432,113.2,7229.63,208.9,-34.9,Average Performer
1285679670,Attila Barabas,WY,785.0,40218.860000104,1162.186544610619,65.4,3351.57,96.8,-69.8,Average Performer
1285680306,Randy Everett,CO,654.0,32220.5500000756,931.0629309220775,54.5,2685.05,77.6,-75.8,Average Performer
1285680538,Timothy Soper,CO,4064.0,126018.78999842939,3641.50903590771,338.7,10501.57,303.5,-5.5,Average Performer
1285683797,Adam Klausner,VA,24.0,1739.950000008,50.27856280111656,2.0,145.0,4.2,-98.7,Bottom 10% Performer
1285692608,Thomas Scully,MO,1261.0,70276.8899999249,2030.7600950097062,105.1,5856.41,169.2,-47.3,Average Performer
1285698431,Jon Heeb,KS,1871.0,144308.8399996555,4170.028491994368,155.9,12025.74,347.5,8.3,Average Performer
1285699447,Jack Pines,FL,5026.0,161587.8100000592,4669.331218107137,418.8,13465.65,389.1,21.2,Average Performer
1285711325,Arif Agha,IL,52.0,4302.4900000160005,124.32714369147726,4.3,358.54,10.4,-96.8,Bottom 10% Performer
1285714428,David K Ornstein,FL,6493.0,273033.9899995675,7889.742011534566,541.1,22752.83,657.5,104.8,Average Performer
1285739235,Michael Solliday,NY,10393.0,295137.0600000578,8528.444613972577,866.1,24594.76,710.7,121.4,Top 10% Performer
1285742353,Badar Mian,NY,611.0,34985.219999862,1010.9523726922343,50.9,2915.43,84.2,-73.8,Average Performer
1285759696,Leigh Bergmann,PA,11085.0,291923.9599987684,8435.59708950328,923.8,24327.0,703.0,119.0,Top 10% Performer
1285783282,James Allen,PA,1518.0,71837.2899998331,2075.850281158668,126.5,5986.44,173.0,-46.1,Average Performer
1285789149,Ervin Ruzics,CA,365.0,37974.3000006,1097.3264906461848,30.4,3164.53,91.4,-71.5,Average Performer
1285797605,Jason Engel,DC,3675.0,253144.9800022392,7315.018118205385,306.2,21095.42,609.6,89.9,Average Performer
1285803528,Erica Lambert,CT,790.0,39823.199999603,1150.753333206275,65.8,3318.6,95.9,-70.1,Average Performer
1285803627,William Zimmerman,MI,969.0,38806.739999848396,1121.3811397913785,80.8,3233.89,93.4,-70.9,Average Performer
1285804526,Robert Abouassaly,OH,707.0,59158.309999951,1709.4714241942484,58.9,4929.86,142.5,-55.6,Average Performer
1285807560,Ravi Kacker,MA,6756.0,243126.0900000465,7025.506701112705,563.0,20260.51,585.5,82.4,Average Performer
1285816439,Necole Streeper,WI,141.0,14107.469999961999,407.6572984020782,11.8,1175.62,34.0,-89.4,Average Performer
1285832600,Sanjay Kasturi,NJ,3854.0,248543.2699985196,7182.044546888118,321.2,20711.94,598.5,86.5,Average Performer
1285834234,Joshua Sleeper,LA,15628.0,105328.3600002453,3043.6268645573714,1302.3,8777.36,253.6,-21.0,Average Performer
1285842310,Hari Siva Gurunadha Tunuguntla,NJ,1145.0,63739.1199999426,1841.8410573811225,95.4,5311.59,153.5,-52.2,Average Performer
1285854927,Faysal Yafi,CA,33341.0,450171.5199980525,13008.40658604679,2778.4,37514.29,1084.0,237.7,Top 10% Performer
1285860742,Joanne Dale,TN,907.0,38474.550000007795,1111.7819928223207,75.6,3206.21,92.6,-71.1,Average Performer
1285862433,Andrew Tompkins,MA,1037.0,76643.1199998506,2214.7222174018125,86.4,6386.93,184.6,-42.5,Average Performer
1285867473,Wilson Molina,KS,409.0,71250.16999993,2058.884535139079,34.1,5937.51,171.6,-46.5,Average Performer
1285877522,Teresa Danforth,NY,1262.0,58789.489999991005,1698.8137963714885,105.2,4899.12,141.6,-55.9,Average Performer
1285894030,Alosh Madala,MO,497.0,31266.839999944197,903.5039963920975,41.4,2605.57,75.3,-76.5,Average Performer
1285896605,Yagil Barazani,CA,16.0,857.17,24.76926099947408,1.3,71.43,2.1,-99.4,Bottom 10% Performer
1285909051,Garen Abedi,CA,518.0,35800.449999998,1034.5097121324502,43.2,2983.37,86.2,-73.1,Average Performer
1285921882,Scott Hughes,CA,1121.0,80266.1699997332,2319.4158850071144,93.4,6688.85,193.3,-39.8,Average Performer
1285922187,Michael Levin,MI,3225.0,202916.0499996469,5863.5750241184205,268.8,16909.67,488.6,52.2,Average Performer
1285923615,Nannan Thirumavalavan,OH,608.0,54105.5299998938,1563.463483418977,50.7,4508.79,130.3,-59.4,Average Performer
1285928754,Richard Slater,MT,1315.0,95895.179999819,2771.0404493940105,109.6,7991.26,230.9,-28.1,Average Performer
1285929927,Erik Hokenstad,MN,530.0,65740.48999992,1899.673757879224,44.2,5478.37,158.3,-50.7,Average Performer
1285945253,Benjamin Waldorf,TN,600.0,51143.489999588004,1477.8707283546878,50.0,4261.96,123.2,-61.6,Average Performer
1285947671,Michael Bickell,PA,1268.0,80454.17000039801,2324.848437574712,105.7,6704.51,193.7,-39.6,Average Performer
1285950329,Amy Dobberfuhl,CA,381.0,31516.989999969,910.732469903341,31.8,2626.42,75.9,-76.4,Average Performer
1285955591,Xishi Tan,TX,887.0,56653.3699999456,1637.087284935809,73.9,4721.11,136.4,-57.5,Average Performer
1285991851,Jonathan Nelson,NM,1917.0,102353.620000193,2957.66712323783,159.8,8529.47,246.5,-23.2,Average Performer
1285992842,William Atallah,NY,682.0,81903.78999993899,2366.7374632273695,56.8,6825.32,197.2,-38.6,Average Performer
1285996140,Andrew Franklin,NC,2061.0,101576.5099992498,2935.211320493143,171.8,8464.71,244.6,-23.8,Average Performer
1295008324,Justin Matulay,NC,540.0,57887.080000168,1672.7372551787828,45.0,4823.92,139.4,-56.6,Average Performer
